checking_hour,hour,minute,day_of_week,room,capacity,floor,status
16,16,30,4,514D,2,5,0
16,16,0,4,514D,2,5,0
16,17,45,4,514C,2,5,1
16,17,30,4,514C,2,5,0
16,17,15,4,514C,2,5,0
16,17,0,4,514C,2,5,0
16,16,45,4,514C,2,5,0
16,16,30,4,514C,2,5,0
16,16,15,4,514C,2,5,0
16,16,0,4,514C,2,5,0
16,17,45,4,514B,2,5,0
16,17,30,4,514B,2,5,0
6,7,0,4,257,8,2,1
16,17,15,4,514B,2,5,0
16,16,30,4,514B,2,5,0
16,17,0,4,514B,2,5,0
16,16,45,4,514B,2,5,0
16,17,30,4,520A,2,5,0
16,17,45,4,520A,2,5,0
16,16,30,4,520A,2,5,0
16,16,0,4,520B,2,5,0
6,6,45,4,257,8,2,1
6,6,30,4,257,8,2,1
6,6,15,4,257,8,2,1
6,6,0,4,257,8,2,1
16,17,45,4,520D,2,5,0
16,17,30,4,520D,2,5,0
16,17,15,4,520D,2,5,0
16,17,0,4,520D,2,5,0
16,16,45,4,520D,2,5,0
16,16,30,4,520D,2,5,0
16,16,0,4,520D,2,5,0
16,17,45,4,520C,2,5,0
16,17,30,4,520C,2,5,0
16,17,15,4,520C,2,5,0
16,16,15,4,520D,2,5,0
16,17,30,4,520B,2,5,1
16,17,0,4,520B,2,5,0
16,17,0,4,520C,2,5,0
16,16,30,4,520B,2,5,0
16,17,15,4,520B,2,5,1
16,17,45,4,520B,2,5,1
16,16,45,4,520B,2,5,0
16,16,15,4,520C,2,5,0
16,16,15,4,520B,2,5,0
16,16,30,4,520C,2,5,0
16,16,45,4,520C,2,5,0
16,16,0,4,520C,2,5,0
6,10,30,5,440,4,4,1
6,11,0,5,440,4,4,1
6,11,15,5,440,4,4,1
6,10,45,5,440,4,4,1
6,17,15,5,438,4,4,1
6,10,0,5,440,4,4,1
6,10,15,5,440,4,4,1
6,17,45,5,438,4,4,1
6,17,30,5,438,4,4,1
6,16,45,5,438,4,4,1
6,17,0,5,438,4,4,1
6,11,30,5,440,4,4,1
6,11,45,5,440,4,4,1
6,16,30,5,437,4,4,1
6,12,15,5,440,4,4,1
6,12,30,5,440,4,4,1
6,12,45,5,440,4,4,1
6,13,0,5,440,4,4,1
6,13,15,5,440,4,4,1
6,13,30,5,440,4,4,1
6,13,45,5,440,4,4,1
6,14,0,5,440,4,4,1
6,14,15,5,440,4,4,1
6,14,30,5,440,4,4,1
6,14,45,5,440,4,4,1
6,15,0,5,440,4,4,1
6,16,30,5,438,4,4,1
6,15,15,5,440,4,4,1
6,12,0,5,440,4,4,1
6,16,15,5,438,4,4,1
6,17,30,5,437,4,4,1
6,15,45,5,438,4,4,1
6,15,30,5,440,4,4,1
6,16,45,5,437,4,4,1
6,16,15,5,437,4,4,1
6,17,0,5,437,4,4,1
6,17,15,5,437,4,4,1
6,17,45,5,437,4,4,1
6,10,0,5,438,4,4,1
6,10,15,5,438,4,4,1
6,10,30,5,438,4,4,1
6,10,45,5,438,4,4,1
6,11,0,5,438,4,4,1
6,11,15,5,438,4,4,1
6,11,30,5,438,4,4,1
6,11,45,5,438,4,4,1
6,12,0,5,438,4,4,1
6,12,15,5,438,4,4,1
6,12,30,5,438,4,4,1
6,12,45,5,438,4,4,1
6,13,0,5,438,4,4,1
6,13,15,5,438,4,4,1
6,13,30,5,438,4,4,1
6,13,45,5,438,4,4,1
6,14,0,5,438,4,4,1
6,14,15,5,438,4,4,1
6,14,30,5,438,4,4,1
6,14,45,5,438,4,4,1
6,15,0,5,438,4,4,1
6,15,15,5,438,4,4,1
6,15,30,5,438,4,4,1
6,16,0,5,438,4,4,1
6,15,45,5,440,4,4,1
6,14,15,5,442,4,4,0
6,16,15,5,440,4,4,1
6,16,45,5,441,4,4,1
6,17,0,5,441,4,4,1
6,17,15,5,441,4,4,1
6,17,30,5,441,4,4,1
6,17,45,5,441,4,4,1
6,10,0,5,442,4,4,1
6,10,15,5,442,4,4,1
6,10,30,5,442,4,4,1
6,10,45,5,442,4,4,1
6,11,0,5,442,4,4,1
6,11,15,5,442,4,4,1
6,11,30,5,442,4,4,1
6,11,45,5,442,4,4,1
6,12,0,5,442,4,4,1
6,12,15,5,442,4,4,1
6,12,30,5,442,4,4,1
6,12,45,5,442,4,4,1
6,13,0,5,442,4,4,1
6,13,15,5,442,4,4,0
6,13,30,5,442,4,4,0
6,13,45,5,442,4,4,0
6,14,0,5,442,4,4,0
6,14,30,5,442,4,4,0
6,14,45,5,442,4,4,0
6,15,0,5,442,4,4,0
6,15,15,5,442,4,4,0
6,15,45,5,442,4,4,0
6,16,0,5,437,4,4,1
6,15,30,5,442,4,4,0
6,16,30,5,441,4,4,1
6,16,0,5,440,4,4,1
6,16,15,5,441,4,4,1
6,15,45,5,441,4,4,1
6,16,30,5,440,4,4,1
6,16,45,5,440,4,4,1
6,17,0,5,440,4,4,1
6,17,15,5,440,4,4,1
6,17,30,5,440,4,4,1
6,17,45,5,440,4,4,1
6,10,0,5,441,4,4,1
6,10,15,5,441,4,4,1
6,10,30,5,441,4,4,1
6,10,45,5,441,4,4,1
6,11,0,5,441,4,4,1
6,11,15,5,441,4,4,1
6,11,30,5,441,4,4,1
6,11,45,5,441,4,4,1
6,12,0,5,441,4,4,1
6,12,15,5,441,4,4,1
6,12,30,5,441,4,4,1
6,12,45,5,441,4,4,1
6,13,0,5,441,4,4,1
6,13,15,5,441,4,4,1
6,13,30,5,441,4,4,1
6,13,45,5,441,4,4,1
6,14,0,5,441,4,4,1
6,14,15,5,441,4,4,1
6,14,30,5,441,4,4,1
6,14,45,5,441,4,4,1
6,15,0,5,441,4,4,1
6,15,15,5,441,4,4,1
6,15,30,5,441,4,4,1
6,16,0,5,441,4,4,1
6,15,45,5,437,4,4,1
6,17,30,5,356,4,3,1
6,15,15,5,437,4,4,1
6,15,30,5,357,4,3,1
6,15,45,5,357,4,3,1
6,16,0,5,357,4,3,1
6,16,15,5,357,4,3,1
6,16,30,5,357,4,3,1
6,16,45,5,357,4,3,1
6,17,0,5,357,4,3,1
6,17,15,5,357,4,3,1
6,17,30,5,357,4,3,1
6,17,45,5,357,4,3,1
6,10,0,5,358,4,3,1
6,10,15,5,358,4,3,1
6,10,30,5,358,4,3,1
6,10,45,5,358,4,3,1
6,11,0,5,358,4,3,1
6,11,15,5,358,4,3,1
6,11,30,5,358,4,3,1
6,11,45,5,358,4,3,1
6,12,0,5,358,4,3,1
6,12,15,5,358,4,3,1
6,12,30,5,358,4,3,1
6,12,45,5,358,4,3,1
6,13,0,5,358,4,3,1
6,13,15,5,358,4,3,1
6,13,30,5,358,4,3,1
6,13,45,5,358,4,3,1
6,14,0,5,358,4,3,1
6,14,15,5,358,4,3,1
6,14,30,5,358,4,3,1
6,15,15,5,357,4,3,1
6,14,45,5,358,4,3,1
6,15,0,5,357,4,3,1
6,14,30,5,357,4,3,1
6,15,15,5,356,4,3,1
6,16,0,5,442,4,4,0
6,15,30,5,356,4,3,1
6,15,45,5,356,4,3,1
6,16,0,5,356,4,3,1
6,16,15,5,356,4,3,1
6,16,30,5,356,4,3,1
6,16,45,5,356,4,3,1
6,17,0,5,356,4,3,1
6,17,15,5,356,4,3,1
6,17,45,5,356,4,3,1
6,10,0,5,357,4,3,1
6,10,15,5,357,4,3,1
6,10,30,5,357,4,3,1
6,10,45,5,357,4,3,1
6,11,0,5,357,4,3,1
6,11,15,5,357,4,3,1
6,11,30,5,357,4,3,1
6,11,45,5,357,4,3,1
6,12,0,5,357,4,3,1
6,12,15,5,357,4,3,1
6,12,30,5,357,4,3,1
6,12,45,5,357,4,3,1
6,13,0,5,357,4,3,1
6,13,15,5,357,4,3,1
6,13,30,5,357,4,3,1
6,13,45,5,357,4,3,1
6,14,0,5,357,4,3,1
6,14,15,5,357,4,3,1
6,14,45,5,357,4,3,1
6,15,30,5,437,4,4,1
6,15,0,5,358,4,3,1
6,15,30,5,358,4,3,1
6,16,0,5,436,4,4,1
6,16,15,5,436,4,4,1
6,16,30,5,436,4,4,1
6,16,45,5,436,4,4,1
6,17,0,5,436,4,4,1
6,17,15,5,436,4,4,1
6,17,30,5,436,4,4,1
6,17,45,5,436,4,4,1
6,10,0,5,437,4,4,1
6,10,15,5,437,4,4,1
6,10,30,5,437,4,4,1
6,10,45,5,437,4,4,1
6,11,0,5,437,4,4,1
6,11,15,5,437,4,4,1
6,11,30,5,437,4,4,1
6,11,45,5,437,4,4,1
6,12,0,5,437,4,4,1
6,12,15,5,437,4,4,1
6,12,30,5,437,4,4,1
6,12,45,5,437,4,4,1
6,13,0,5,437,4,4,1
6,13,15,5,437,4,4,1
6,13,30,5,437,4,4,1
6,13,45,5,437,4,4,1
6,14,0,5,437,4,4,1
6,14,15,5,437,4,4,1
6,14,30,5,437,4,4,1
6,14,45,5,437,4,4,1
6,15,0,5,437,4,4,1
6,15,45,5,436,4,4,1
6,15,15,5,358,4,3,1
6,15,30,5,436,4,4,1
6,15,0,5,436,4,4,1
6,15,45,5,358,4,3,1
6,16,0,5,358,4,3,1
6,16,15,5,358,4,3,1
6,16,30,5,358,4,3,1
6,16,45,5,358,4,3,1
6,17,0,5,358,4,3,1
6,17,15,5,358,4,3,1
6,17,30,5,358,4,3,1
6,17,45,5,358,4,3,1
6,10,0,5,436,4,4,0
6,10,15,5,436,4,4,0
6,10,30,5,436,4,4,0
6,10,45,5,436,4,4,0
6,11,0,5,436,4,4,0
6,11,15,5,436,4,4,0
6,11,30,5,436,4,4,0
6,11,45,5,436,4,4,0
6,12,0,5,436,4,4,0
6,12,15,5,436,4,4,0
6,12,30,5,436,4,4,0
6,12,45,5,436,4,4,0
6,13,0,5,436,4,4,0
6,13,15,5,436,4,4,1
6,13,30,5,436,4,4,1
6,13,45,5,436,4,4,1
6,14,0,5,436,4,4,1
6,14,15,5,436,4,4,1
6,14,30,5,436,4,4,1
6,14,45,5,436,4,4,1
6,15,15,5,436,4,4,1
6,16,15,5,442,4,4,0
6,13,30,5,520D,2,5,1
6,16,45,5,442,4,4,1
6,10,15,5,520B,2,5,1
6,10,30,5,520B,2,5,1
6,10,45,5,520B,2,5,1
6,11,0,5,520B,2,5,1
6,11,15,5,520B,2,5,1
6,11,30,5,520B,2,5,1
6,11,45,5,520B,2,5,1
6,12,0,5,520B,2,5,1
6,12,15,5,520B,2,5,1
6,12,30,5,520B,2,5,1
6,12,45,5,520B,2,5,1
6,13,0,5,520B,2,5,1
6,13,15,5,520B,2,5,1
6,13,30,5,520B,2,5,1
6,13,45,5,520B,2,5,1
6,14,0,5,520B,2,5,1
6,14,15,5,520B,2,5,1
6,14,30,5,520B,2,5,1
6,14,45,5,520B,2,5,1
6,15,0,5,520B,2,5,1
6,15,15,5,520B,2,5,1
6,15,30,5,520B,2,5,1
6,15,45,5,520B,2,5,1
6,16,0,5,520B,2,5,1
6,16,15,5,520B,2,5,1
6,16,30,5,520B,2,5,1
6,16,45,5,520B,2,5,1
6,17,0,5,520B,2,5,1
6,17,15,5,520B,2,5,1
6,10,0,5,520B,2,5,1
6,17,30,5,520B,2,5,1
6,17,45,5,520A,2,5,1
6,17,15,5,520A,2,5,1
6,10,0,5,520A,2,5,1
6,10,15,5,520A,2,5,1
6,10,30,5,520A,2,5,1
6,10,45,5,520A,2,5,1
6,11,0,5,520A,2,5,1
6,11,15,5,520A,2,5,1
6,11,30,5,520A,2,5,1
6,11,45,5,520A,2,5,1
6,12,0,5,520A,2,5,1
6,12,15,5,520A,2,5,1
6,12,30,5,520A,2,5,1
6,12,45,5,520A,2,5,1
6,13,0,5,520A,2,5,1
6,13,15,5,520A,2,5,1
6,13,30,5,520A,2,5,1
6,13,45,5,520A,2,5,1
6,14,0,5,520A,2,5,1
6,14,15,5,520A,2,5,1
6,14,30,5,520A,2,5,1
6,14,45,5,520A,2,5,1
6,15,0,5,520A,2,5,1
6,15,15,5,520A,2,5,1
6,15,30,5,520A,2,5,1
6,15,45,5,520A,2,5,1
6,16,0,5,520A,2,5,1
6,16,15,5,520A,2,5,1
6,16,30,5,520A,2,5,1
6,16,45,5,520A,2,5,1
6,17,0,5,520A,2,5,1
6,17,30,5,520A,2,5,1
6,17,45,5,514D,2,5,1
6,17,45,5,520B,2,5,1
6,10,15,5,520C,2,5,1
6,10,45,5,520D,2,5,1
6,11,0,5,520D,2,5,1
6,11,15,5,520D,2,5,1
6,11,30,5,520D,2,5,1
6,11,45,5,520D,2,5,1
6,12,0,5,520D,2,5,1
6,12,15,5,520D,2,5,1
6,12,30,5,520D,2,5,1
6,12,45,5,520D,2,5,1
6,13,0,5,520D,2,5,1
6,13,15,5,520D,2,5,1
6,13,45,5,520D,2,5,1
6,14,0,5,520D,2,5,1
6,14,15,5,520D,2,5,1
6,14,30,5,520D,2,5,1
6,14,45,5,520D,2,5,1
6,15,0,5,520D,2,5,1
6,15,15,5,520D,2,5,1
6,15,30,5,520D,2,5,1
6,15,45,5,520D,2,5,1
6,16,0,5,520D,2,5,1
6,16,15,5,520D,2,5,1
6,16,30,5,520D,2,5,1
6,16,45,5,520D,2,5,1
6,17,0,5,520D,2,5,1
6,17,15,5,520D,2,5,1
6,17,30,5,520D,2,5,1
6,17,45,5,520D,2,5,1
6,15,0,5,356,4,3,0
6,10,30,5,520D,2,5,1
6,10,0,5,520C,2,5,1
6,10,15,5,520D,2,5,1
6,17,45,5,520C,2,5,1
6,10,30,5,520C,2,5,1
6,10,45,5,520C,2,5,1
6,11,0,5,520C,2,5,1
6,11,15,5,520C,2,5,1
6,11,30,5,520C,2,5,1
6,11,45,5,520C,2,5,1
6,12,0,5,520C,2,5,1
6,12,15,5,520C,2,5,1
6,12,30,5,520C,2,5,1
6,12,45,5,520C,2,5,1
6,13,0,5,520C,2,5,1
6,13,15,5,520C,2,5,1
6,13,30,5,520C,2,5,1
6,13,45,5,520C,2,5,1
6,14,0,5,520C,2,5,1
6,14,15,5,520C,2,5,1
6,14,30,5,520C,2,5,1
6,14,45,5,520C,2,5,1
6,15,0,5,520C,2,5,1
6,15,15,5,520C,2,5,1
6,15,30,5,520C,2,5,1
6,15,45,5,520C,2,5,1
6,16,0,5,520C,2,5,1
6,16,15,5,520C,2,5,1
6,16,30,5,520C,2,5,1
6,16,45,5,520C,2,5,1
6,17,0,5,520C,2,5,1
6,17,15,5,520C,2,5,1
6,17,30,5,520C,2,5,1
6,10,0,5,520D,2,5,1
6,16,30,5,442,4,4,0
6,17,30,5,514D,2,5,1
6,17,0,5,514D,2,5,1
6,17,15,5,514A,2,5,1
6,17,30,5,514A,2,5,1
6,17,45,5,514A,2,5,1
6,10,0,5,514B,2,5,1
6,10,15,5,514B,2,5,1
6,10,30,5,514B,2,5,1
6,10,45,5,514B,2,5,1
6,11,0,5,514B,2,5,1
6,11,15,5,514B,2,5,1
6,11,30,5,514B,2,5,1
6,11,45,5,514B,2,5,1
6,12,0,5,514B,2,5,1
6,12,15,5,514B,2,5,1
6,12,30,5,514B,2,5,1
6,12,45,5,514B,2,5,1
6,13,0,5,514B,2,5,1
6,13,15,5,514B,2,5,1
6,13,30,5,514B,2,5,1
6,13,45,5,514B,2,5,1
6,14,0,5,514B,2,5,1
6,14,15,5,514B,2,5,1
6,14,30,5,514B,2,5,1
6,14,45,5,514B,2,5,1
6,15,0,5,514B,2,5,1
6,15,15,5,514B,2,5,1
6,15,30,5,514B,2,5,1
6,15,45,5,514B,2,5,1
6,16,0,5,514B,2,5,1
6,16,15,5,514B,2,5,1
6,17,0,5,514A,2,5,1
6,16,30,5,514B,2,5,1
6,16,45,5,514A,2,5,1
6,16,15,5,514A,2,5,1
6,17,0,5,442,4,4,1
6,17,15,5,442,4,4,1
6,17,30,5,442,4,4,1
6,17,45,5,442,4,4,1
6,10,0,5,514A,2,5,1
6,10,15,5,514A,2,5,1
6,10,30,5,514A,2,5,1
6,10,45,5,514A,2,5,1
6,11,0,5,514A,2,5,1
6,11,15,5,514A,2,5,1
6,11,30,5,514A,2,5,1
6,11,45,5,514A,2,5,1
6,12,0,5,514A,2,5,1
6,12,15,5,514A,2,5,1
6,12,30,5,514A,2,5,1
6,12,45,5,514A,2,5,1
6,13,0,5,514A,2,5,1
6,13,15,5,514A,2,5,1
6,13,30,5,514A,2,5,1
6,13,45,5,514A,2,5,1
6,14,0,5,514A,2,5,1
6,14,15,5,514A,2,5,1
6,14,30,5,514A,2,5,1
6,14,45,5,514A,2,5,1
6,15,0,5,514A,2,5,1
6,15,15,5,514A,2,5,1
6,15,30,5,514A,2,5,1
6,15,45,5,514A,2,5,1
6,16,0,5,514A,2,5,1
6,16,30,5,514A,2,5,1
6,17,15,5,514D,2,5,1
6,16,45,5,514B,2,5,1
6,17,15,5,514B,2,5,1
6,17,45,5,514C,2,5,1
6,10,0,5,514D,2,5,1
6,10,15,5,514D,2,5,1
6,10,30,5,514D,2,5,1
6,10,45,5,514D,2,5,1
6,11,0,5,514D,2,5,1
6,11,15,5,514D,2,5,1
6,11,30,5,514D,2,5,1
6,11,45,5,514D,2,5,1
6,12,0,5,514D,2,5,1
6,12,15,5,514D,2,5,1
6,12,30,5,514D,2,5,1
6,12,45,5,514D,2,5,1
6,13,0,5,514D,2,5,1
6,13,15,5,514D,2,5,1
6,13,30,5,514D,2,5,1
6,13,45,5,514D,2,5,1
6,14,0,5,514D,2,5,1
6,14,15,5,514D,2,5,1
6,14,30,5,514D,2,5,1
6,14,45,5,514D,2,5,1
6,15,0,5,514D,2,5,1
6,15,15,5,514D,2,5,1
6,15,30,5,514D,2,5,1
6,15,45,5,514D,2,5,1
6,16,0,5,514D,2,5,1
6,16,15,5,514D,2,5,1
6,16,30,5,514D,2,5,1
6,16,45,5,514D,2,5,1
6,17,30,5,514C,2,5,1
6,17,0,5,514B,2,5,1
6,17,15,5,514C,2,5,1
6,16,45,5,514C,2,5,1
6,17,30,5,514B,2,5,1
6,17,45,5,514B,2,5,1
6,10,0,5,514C,2,5,1
6,10,15,5,514C,2,5,1
6,10,30,5,514C,2,5,1
6,10,45,5,514C,2,5,1
6,11,0,5,514C,2,5,1
6,11,15,5,514C,2,5,1
6,11,30,5,514C,2,5,1
6,11,45,5,514C,2,5,1
6,12,0,5,514C,2,5,1
6,12,15,5,514C,2,5,1
6,12,30,5,514C,2,5,1
6,12,45,5,514C,2,5,1
6,13,0,5,514C,2,5,1
6,13,15,5,514C,2,5,1
6,13,30,5,514C,2,5,1
6,13,45,5,514C,2,5,1
6,14,0,5,514C,2,5,1
6,14,15,5,514C,2,5,1
6,14,30,5,514C,2,5,1
6,14,45,5,514C,2,5,1
6,15,0,5,514C,2,5,1
6,15,15,5,514C,2,5,1
6,15,30,5,514C,2,5,1
6,15,45,5,514C,2,5,1
6,16,0,5,514C,2,5,1
6,16,15,5,514C,2,5,1
6,16,30,5,514C,2,5,1
6,17,0,5,514C,2,5,1
6,14,45,5,356,4,3,0
16,17,30,5,441,4,4,1
6,14,15,5,356,4,3,0
12,16,0,5,257,8,2,0
12,16,15,5,257,8,2,1
12,16,30,5,257,8,2,1
12,16,45,5,257,8,2,1
12,17,0,5,257,8,2,1
12,17,15,5,257,8,2,1
12,17,30,5,257,8,2,1
12,17,45,5,257,8,2,1
12,12,0,5,258,8,2,1
12,12,15,5,258,8,2,1
12,12,30,5,258,8,2,1
12,12,45,5,258,8,2,1
12,13,0,5,258,8,2,1
12,13,15,5,258,8,2,1
12,13,30,5,258,8,2,1
12,13,45,5,258,8,2,1
12,14,0,5,258,8,2,1
12,14,15,5,258,8,2,1
12,14,30,5,258,8,2,1
12,14,45,5,258,8,2,1
12,15,0,5,258,8,2,1
12,15,45,5,257,8,2,0
12,15,30,5,257,8,2,0
12,15,15,5,257,8,2,0
12,15,0,5,257,8,2,0
12,15,30,5,442,4,4,0
12,15,15,5,442,4,4,0
12,15,0,5,442,4,4,0
12,14,45,5,442,4,4,0
12,14,30,5,442,4,4,0
12,14,15,5,442,4,4,0
12,14,0,5,442,4,4,0
12,13,45,5,442,4,4,0
12,13,30,5,442,4,4,0
12,13,15,5,442,4,4,0
12,15,15,5,258,8,2,1
12,12,0,5,257,8,2,1
12,12,30,5,257,8,2,1
12,12,45,5,257,8,2,0
12,13,0,5,257,8,2,0
12,13,15,5,257,8,2,0
12,13,30,5,257,8,2,0
12,13,45,5,257,8,2,0
12,14,0,5,257,8,2,0
12,14,15,5,257,8,2,0
12,14,30,5,257,8,2,0
12,14,45,5,257,8,2,0
12,12,15,5,257,8,2,1
12,15,45,5,442,4,4,0
12,15,30,5,258,8,2,1
12,16,0,5,258,8,2,0
12,16,45,5,305,4,3,1
12,17,0,5,305,4,3,1
12,17,15,5,305,4,3,1
12,17,30,5,305,4,3,1
12,17,45,5,305,4,3,1
12,12,0,5,306,4,3,1
12,12,15,5,306,4,3,1
12,12,30,5,306,4,3,1
12,12,45,5,306,4,3,1
12,13,0,5,306,4,3,1
12,13,15,5,306,4,3,1
12,13,30,5,306,4,3,1
12,13,45,5,306,4,3,1
12,14,0,5,306,4,3,1
12,14,15,5,306,4,3,1
12,14,30,5,306,4,3,1
12,14,45,5,306,4,3,1
12,15,0,5,306,4,3,1
12,15,15,5,306,4,3,1
12,15,30,5,306,4,3,1
12,15,45,5,306,4,3,1
12,16,30,5,305,4,3,1
12,16,15,5,305,4,3,1
12,16,0,5,305,4,3,1
12,15,45,5,305,4,3,1
12,16,15,5,258,8,2,0
12,16,30,5,258,8,2,0
12,16,45,5,258,8,2,0
12,17,0,5,258,8,2,0
12,17,15,5,258,8,2,0
12,17,30,5,258,8,2,0
12,17,45,5,258,8,2,0
12,12,0,5,305,4,3,0
12,12,15,5,305,4,3,0
12,12,30,5,305,4,3,0
12,15,45,5,258,8,2,0
12,12,45,5,305,4,3,0
12,13,15,5,305,4,3,1
12,13,30,5,305,4,3,1
12,13,45,5,305,4,3,1
12,14,0,5,305,4,3,1
12,14,15,5,305,4,3,1
12,14,30,5,305,4,3,1
12,14,45,5,305,4,3,1
12,15,0,5,305,4,3,1
12,15,15,5,305,4,3,1
12,15,30,5,305,4,3,1
12,13,0,5,305,4,3,0
12,16,0,5,442,4,4,0
12,16,15,5,442,4,4,0
12,16,30,5,442,4,4,0
12,16,45,5,514C,2,5,1
12,16,30,5,514C,2,5,1
12,16,15,5,514C,2,5,1
12,16,0,5,514C,2,5,1
12,15,45,5,514C,2,5,1
12,15,30,5,514C,2,5,1
12,15,15,5,514C,2,5,1
12,15,0,5,514C,2,5,1
12,14,45,5,514C,2,5,1
12,14,30,5,514C,2,5,1
12,14,15,5,514C,2,5,1
12,14,0,5,514C,2,5,1
12,13,45,5,514C,2,5,1
12,13,30,5,514C,2,5,1
12,13,15,5,514C,2,5,1
12,13,0,5,514C,2,5,1
12,12,45,5,514C,2,5,1
12,12,30,5,514C,2,5,1
12,12,15,5,514C,2,5,1
12,12,0,5,514C,2,5,1
12,17,45,5,514B,2,5,1
12,17,0,5,514C,2,5,1
12,17,15,5,514C,2,5,1
12,17,30,5,514C,2,5,1
12,17,45,5,514C,2,5,1
12,17,15,5,514D,2,5,1
12,17,0,5,514D,2,5,1
12,16,45,5,514D,2,5,1
12,16,30,5,514D,2,5,1
12,16,15,5,514D,2,5,1
12,16,0,5,514D,2,5,1
12,15,45,5,514D,2,5,1
12,15,30,5,514D,2,5,1
12,15,15,5,514D,2,5,1
12,15,0,5,514D,2,5,1
12,17,30,5,514B,2,5,1
12,14,45,5,514D,2,5,1
12,14,15,5,514D,2,5,1
12,14,0,5,514D,2,5,1
12,13,45,5,514D,2,5,1
12,13,30,5,514D,2,5,1
12,13,15,5,514D,2,5,1
12,13,0,5,514D,2,5,1
12,12,45,5,514D,2,5,1
12,12,30,5,514D,2,5,1
12,12,15,5,514D,2,5,1
12,12,0,5,514D,2,5,1
12,14,30,5,514D,2,5,1
12,17,15,5,514B,2,5,1
12,17,0,5,514B,2,5,1
12,16,45,5,514B,2,5,1
12,16,0,5,514A,2,5,1
12,15,45,5,514A,2,5,1
12,15,30,5,514A,2,5,1
12,15,15,5,514A,2,5,1
12,15,0,5,514A,2,5,1
12,14,45,5,514A,2,5,1
12,14,30,5,514A,2,5,1
12,14,15,5,514A,2,5,1
12,14,0,5,514A,2,5,1
12,13,45,5,514A,2,5,1
12,16,15,5,514A,2,5,1
12,13,30,5,514A,2,5,1
12,13,0,5,514A,2,5,0
12,12,45,5,514A,2,5,0
12,12,30,5,514A,2,5,0
12,12,15,5,514A,2,5,0
12,12,0,5,514A,2,5,0
12,17,45,5,442,4,4,1
12,17,30,5,442,4,4,1
12,17,15,5,442,4,4,1
12,17,0,5,442,4,4,1
12,16,45,5,442,4,4,1
12,13,15,5,514A,2,5,1
12,16,0,5,306,4,3,1
12,16,30,5,514A,2,5,1
12,17,0,5,514A,2,5,1
12,16,30,5,514B,2,5,1
12,16,15,5,514B,2,5,1
12,16,0,5,514B,2,5,1
12,15,45,5,514B,2,5,1
12,15,30,5,514B,2,5,1
12,15,15,5,514B,2,5,1
12,15,0,5,514B,2,5,1
12,14,45,5,514B,2,5,1
12,14,30,5,514B,2,5,1
12,14,15,5,514B,2,5,1
12,16,45,5,514A,2,5,1
12,14,0,5,514B,2,5,1
12,13,30,5,514B,2,5,0
12,13,15,5,514B,2,5,0
12,13,0,5,514B,2,5,0
12,12,45,5,514B,2,5,0
12,12,30,5,514B,2,5,0
12,12,15,5,514B,2,5,0
12,12,0,5,514B,2,5,0
12,17,45,5,514A,2,5,1
12,17,30,5,514A,2,5,1
12,17,15,5,514A,2,5,1
12,13,45,5,514B,2,5,1
12,17,30,5,514D,2,5,1
12,16,15,5,306,4,3,1
12,16,45,5,306,4,3,1
12,13,30,5,438,4,4,1
12,13,45,5,438,4,4,1
12,14,0,5,438,4,4,1
12,14,15,5,438,4,4,1
12,14,30,5,438,4,4,1
12,14,45,5,438,4,4,1
12,15,0,5,438,4,4,1
12,15,15,5,438,4,4,1
12,15,30,5,438,4,4,1
12,15,45,5,438,4,4,1
12,16,0,5,438,4,4,1
12,16,15,5,438,4,4,1
12,16,30,5,438,4,4,1
12,16,45,5,438,4,4,1
12,17,0,5,438,4,4,1
12,17,15,5,438,4,4,1
12,17,30,5,438,4,4,1
12,17,45,5,438,4,4,1
12,12,0,5,440,4,4,0
12,12,15,5,440,4,4,0
12,12,30,5,440,4,4,0
12,13,15,5,438,4,4,1
12,13,0,5,438,4,4,1
12,12,45,5,438,4,4,1
12,12,30,5,438,4,4,1
12,13,0,5,437,4,4,1
12,13,15,5,437,4,4,1
12,13,30,5,437,4,4,1
12,13,45,5,437,4,4,1
12,14,0,5,437,4,4,1
12,14,15,5,437,4,4,1
12,14,30,5,437,4,4,1
12,14,45,5,437,4,4,1
12,15,0,5,437,4,4,1
12,15,15,5,437,4,4,1
12,12,45,5,440,4,4,0
12,15,30,5,437,4,4,1
12,16,0,5,437,4,4,1
12,16,15,5,437,4,4,1
12,16,30,5,437,4,4,1
12,16,45,5,437,4,4,1
12,17,0,5,437,4,4,1
12,17,15,5,437,4,4,1
12,17,30,5,437,4,4,1
12,17,45,5,437,4,4,1
12,12,0,5,438,4,4,1
12,12,15,5,438,4,4,1
12,15,45,5,437,4,4,1
12,12,45,5,437,4,4,1
12,13,0,5,440,4,4,0
12,13,30,5,440,4,4,0
12,14,15,5,441,4,4,0
12,14,30,5,441,4,4,0
12,14,45,5,441,4,4,1
12,15,0,5,441,4,4,1
12,15,15,5,441,4,4,1
12,15,30,5,441,4,4,1
12,15,45,5,441,4,4,1
12,16,0,5,441,4,4,1
12,16,15,5,441,4,4,1
12,16,30,5,441,4,4,1
12,16,45,5,441,4,4,1
12,17,0,5,441,4,4,1
12,17,15,5,441,4,4,1
12,17,30,5,441,4,4,1
12,17,45,5,441,4,4,1
12,12,0,5,442,4,4,1
12,12,15,5,442,4,4,1
